contig_id,proteins
Ralstonia phage Dina,55
Ralstonia phage Eline,65
Ralstonia phage Firinga,51
Ralstonia phage GP4,83
Ralstonia phage Gamede,66
Ralstonia phage Gerry,76
Ralstonia phage Gervaise,72
Ralstonia phage Heva,68
Ralstonia phage PE226,9
Ralstonia phage RP12,289
Ralstonia phage RPSC1,43
Ralstonia phage RS-PI-1,48
Ralstonia phage RS-PII-1,46
Ralstonia phage RS138,56
Ralstonia phage RS603,13
Ralstonia phage RS611,11
Ralstonia phage RSB1,47
Ralstonia phage RSB2,52
Ralstonia phage RSB3,50
Ralstonia phage RSF1,237
Ralstonia phage RSJ2,43
Ralstonia phage RSJ5,41
Ralstonia phage RSK1,54
Ralstonia phage RSL2,224
Ralstonia phage RSM1,15
Ralstonia phage RSM3,15
Ralstonia phage RSP15,244
Ralstonia phage RSS-TH1,12
Ralstonia phage RSS0,12
Ralstonia phage RSS1,12
Ralstonia phage RSS20,9
Ralstonia phage RSS30,3
Ralstonia phage RSY1,49
Ralstonia phage Raharianne,75
Ralstonia phage Rs551,14
Ralstonia phage RsoM1USA,55
Ralstonia phage RsoP1EGY,50
Ralstonia phage RsoP1IDN,41
Ralstonia phage Simangalove,58
Ralstonia phage p12J,9
Ralstonia phage phiAp1,56
Ralstonia phage phiITL-1,54
Ralstonia phage phiRSL1,343
Ralstonia phage phiRSP,24
Ralstonia virus RSA1,51
Ralstonia virus RSIBR1,12
Raoultella phage RP180,64
Raoultella phage Ro1,245
Rheinheimera phage Barba21A,140
Rheinheimera phage Barba5S,145
Rheinheimera phage Barba8S,141
Rheinheimera phage vB_RspM_Barba18A,136
Rheinheimera phage vB_RspM_Barba19A,143
Rhizobium phage 16-3,110
Rhizobium phage RHEph01,56
Rhizobium phage RHEph02,60
Rhizobium phage RHEph04,81
Rhizobium phage RHEph06,82
Rhizobium phage RHEph08,59
Rhizobium phage RHEph09,61
Rhizobium phage RHEph10,171
Rhizobium phage RR1-A,68
Rhizobium phage RR1-B,52
Rhizobium phage vB_RglS_P106B,95
Rhizobium phage vB_RleM_P10VF,257
Rhizobium phage vB_RleM_PPF1,94
Rhizobium phage vB_RleS_L338C,181
Rhodobacter phage RC1,56
Rhodobacter phage RcCronus,44
Rhodobacter phage RcRhea,45
Rhodobacter phage RcSpartan,61
Rhodobacter phage RcTitan,61
Rhodobacter phage RcapMu,58
Rhodobacter phage RcapNL,64
Rhodococcus phage CosmicSans,66
Rhodococcus phage E3,220
Rhodococcus phage Finch,228
Rhodococcus phage Hiro,65
Rhodococcus phage Jace,93
Rhodococcus phage PhailMary,63
Rhodococcus phage REQ1,85
Rhodococcus phage REQ2,82
Rhodococcus phage REQ3,60
Rhodococcus phage RER2,66
Rhodococcus phage RRH1,20
Rhodococcus phage ReqiDocB7,105
Rhodococcus phage ReqiPepy6,107
Rhodococcus phage ReqiPine5,84
Rhodococcus phage ReqiPoco6,107
Rhodococcus phage Sleepyhead,67
Rhodococcus phage Takoda,67
Rhodococcus phage Toil,35
Rhodococcus phage Trina,252
Rhodococcus phage Weasels2,283
Rhodococcus phage Whack,77
Rhodococcus virus RGL3,66
Rhodoferax phage P26218,44
Rhodothermus phage RM378,146
Rhodovulum phage RS1,56
Rhodovulum phage vB_RhkS_P1,59
Riemerella phage RAP44,80
Roseobacter phage RD-1410W1-01,77
Roseobacter phage RDJL Phi 1,87
Roseobacter phage RDJL Phi 2,76
Roseobacter virus SIO1,32
Roseovarius Plymouth podovirus 1,91
Ruegeria phage DSS3-P1,82
Ruegeria phage vB_RpoP-V12,85
Ruegeria phage vB_RpoP-V13,79
Ruegeria phage vB_RpoS-V11,82
Ruegeria phage vB_RpoS-V16,83
Ruegeria phage vB_RpoS-V18,82
Ruegeria phage vB_RpoS-V7,84
Salicola phage CGphi29,64
Salinibacter virus M1EM1,45
Salinibacter virus M31CR41-2,71
Salinibacter virus M8CC19,76
Salinibacter virus M8CR30-2,41
Salinibacter virus M8CRM1,75
Salinibacter virus SRUTV1,67
Salinivibrio phage CW02,70
Salinivibrio phage SMHB1,49
Salisaeta icosahedral phage 1,57
Salmonella phage 1-19,156
Salmonella phage 1-23,162
Salmonella phage 1-29,159
Salmonella phage 100268_sal2,188
Salmonella phage 103203_sal5,60
Salmonella phage 118970_sal1,71
Salmonella phage 118970_sal2,168
Salmonella phage 118970_sal3,135
Salmonella phage 118970_sal4,64
Salmonella phage 2-3,164
Salmonella phage 3-29,158
Salmonella phage 35,91
Salmonella phage 36,91
Salmonella phage 37,105
Salmonella phage 38,265
Salmonella phage 3A_8767,49
Salmonella phage 64795_sal3,74
Salmonella phage 7-11,151
Salmonella phage 9NA,84
Salmonella phage Akira,85
Salmonella phage BP12A,47
Salmonella phage BP12B,50
Salmonella phage BP12C,76
Salmonella phage BP63,76
Salmonella phage BPS11Q3,65
Salmonella phage BPS15Q2,130
Salmonella phage BPS17L1,126
Salmonella phage BPS17W1,129
Salmonella phage BSP101,219
Salmonella phage BSP161,49
Salmonella phage BSPM4,78
Salmonella phage Det7,210
Salmonella phage Ent1,62
Salmonella phage FSL SP-031,59
Salmonella phage FSL SP-058,86
Salmonella phage FSL SP-076,82
Salmonella phage FSL SP-101,57
Salmonella phage FSLSP004,40
Salmonella phage FelixO1,127
Salmonella phage Fels-1,52
Salmonella phage GG32,202
Salmonella phage IKe,12
Salmonella phage IME207,94
Salmonella phage Jersey,69
Salmonella phage KFS-SE1,73
Salmonella phage L13,28
Salmonella phage L6jm,178
Salmonella phage LPST10,87
Salmonella phage LSPA1,58
Salmonella phage LVR16A,164
Salmonella phage Lumpael,58
Salmonella phage MA12,59
Salmonella phage Marshall,207
Salmonella phage Maynard,202
Salmonella phage Melville,264
Salmonella phage Mushroom,128
Salmonella phage Mutine,218
Salmonella phage NR01,148
Salmonella phage OSY-STA,166
Salmonella phage P46FS4,212
Salmonella phage PVPSE1,244
Salmonella phage RE2010,47
Salmonella phage S113,168
Salmonella phage S114,163
Salmonella phage S116,159
Salmonella phage S118,203
Salmonella phage S124,156
Salmonella phage S126,153
Salmonella phage S131,150
Salmonella phage S132,147
Salmonella phage S133,163
Salmonella phage S147,161
Salmonella phage SAP012,72
Salmonella phage SE1 (in:Nonagvirus),93
Salmonella phage SE1 (in:P22virus),67
Salmonella phage SE11,142
Salmonella phage SE13,73
Salmonella phage SE14,196
Salmonella phage SE2,61
Salmonella phage SE24,147
Salmonella phage SE4,76
Salmonella phage SEN1,43
Salmonella phage SEN22,55
Salmonella phage SEN34,63
Salmonella phage SEN4,47
Salmonella phage SEN5,47
Salmonella phage SEN8,49
Salmonella phage SETP13,69
Salmonella phage SETP3,63
Salmonella phage SETP7,67
Salmonella phage SFP10,201
Salmonella phage SG1,269
Salmonella phage SH9,160
Salmonella phage SI7,39
Salmonella phage SJ46,122
Salmonella phage SKML-39,208
Salmonella phage SP01,156
Salmonella phage SP069,90
Salmonella phage SP1,205
Salmonella phage SP3,163
Salmonella phage SPN1S,52
Salmonella phage SPN3UB,71
Salmonella phage SPN3US,264
Salmonella phage SPN9CC,62
Salmonella phage SS3e,58
Salmonella phage SS9,199
Salmonella phage SSE121,242
Salmonella phage SSU5,130
Salmonella phage ST-101,75
Salmonella phage ST-118,77
Salmonella phage ST-374,76
Salmonella phage ST-W77,210
Salmonella phage ST160,63
Salmonella phage ST64B,56
Salmonella phage STG2,161
Salmonella phage STML-13-1,204
Salmonella phage STML-198,255
Salmonella phage STP4-a,259
Salmonella phage SW9,45
Salmonella phage Se-B,210
Salmonella phage Se-G,209
Salmonella phage Se-J,215
Salmonella phage SeSz-1,195
Salmonella phage SeSz-2,78
Salmonella phage SeWh-1,70
Salmonella phage SeZq-1,69
Salmonella phage Seafire,172
Salmonella phage Season12,76
Salmonella phage Segz_1,75
Salmonella phage SenALZ1,199
Salmonella phage SenASZ3,204
Salmonella phage Sepoy,184
Salmonella phage Seszw_1,72
Salmonella phage Sh19,166
Salmonella phage Shivani,171
Salmonella phage Si3,119
Salmonella phage Siskin,74
Salmonella phage Skate,90
Salmonella phage Sw2,176
Salmonella phage TS13,77
Salmonella phage Th1,142
Salmonella phage UPF_BP1,71
Salmonella phage UPF_BP2,70
Salmonella phage VB_StyS_BS5,83
Salmonella phage Vi II-E1,51
Salmonella phage Vi06,47
Salmonella phage YSD1,71
Salmonella phage YSP2,87
Salmonella phage ZCSE2,78
Salmonella phage aagejoakim,206
Salmonella phage allotria,202
Salmonella phage astrithr,15
Salmonella phage atrejo,167
Salmonella phage barely,197
Salmonella phage bastian,167
Salmonella phage bering,202
Salmonella phage birk,74
Salmonella phage bombadil,161
Salmonella phage dinky,204
Salmonella phage epsilon15,51
Salmonella phage epsilon34,73
Salmonella phage f18SE,53
Salmonella phage faergetype,161
Salmonella phage fuchur,165
Salmonella phage g341c,68
Salmonella phage heyday,187
Salmonella phage maane,204
Salmonella phage moki,210
Salmonella phage oldekolle,157
Salmonella phage oselot,171
Salmonella phage pSe_SNUABM_01,276
Salmonella phage pertopsoe,202
Salmonella phage phSE-2,83
Salmonella phage phiSG-JL2,55
Salmonella phage rabagast,188
Salmonella phage rokbiter,163
Salmonella phage slyngel,80
Salmonella phage vB-SalM-PM10,209
Salmonella phage vB-SalM-SJ2,197
Salmonella phage vB-SalM-SJ3,210
Salmonella phage vB_SPuM_SP116,126
Salmonella phage vB_SalP_TR2,95
Salmonella phage vB_SalS_ABTNLsp1,74
Salmonella phage vB_Se_STGO-35-1,88
Salmonella phage vB_SemP_Emek,70
Salmonella phage vB_SenM-S16,268
Salmonella phage vB_SenS-Ent2,60
Salmonella phage vB_SenS-Ent3,64
Salmonella phage vB_SenS_AG11,66
Salmonella phage vB_SenS_BPS1,72
Salmonella phage vB_SenS_BPS2,72
Salmonella phage vB_SenS_BPS4,72
Salmonella phage vB_SenS_ER19,73
Salmonella phage vB_SenS_ER24,74
Salmonella phage vB_SenS_ER3,69
Salmonella phage vB_SenS_ER6,71
Salmonella phage vB_SenS_PHB07,87
Salmonella phage vB_SenS_SB13,207
Salmonella phage vB_SenS_SB28,73
Salmonella phage vB_SenS_Sasha,81
Salmonella phage vB_SnwM_CGG4-1,259
Salmonella phage vB_SosS_Oslo,79
Salmonella phage vB_SpuP_Spp16,53
Salmonella phage wksl3,64
Salmonella phage yarpen,69
Salmonella virus BTP1,61
Salmonella virus Chi,150
Salmonella virus FSLSP030,71
Salmonella virus FSLSP088,70
Salmonella virus Fels2,47
Salmonella virus KFS-SE2,85
Salmonella virus P22,72
Salmonella virus PsP3,42
Salmonella virus SP126,83
Salmonella virus SP6,52
Salmonella virus SPC35,145
Salmonella virus SPN19,72
Salmonella virus ST64T,65
Salmonella virus Stitch,179
Salmonella virus VSe12,166
Salmonella virus VSt472,82
Salmonella virus ViI,208
Salmonella virus iEPS5,73
Serratia phage 2050H2,43
Serratia phage 2050HW,363
Serratia phage BF,549
Serratia phage CHI14,275
Serratia phage Eta,69
Serratia phage JS26,84
Serratia phage MTx,103
Serratia phage Moabite,338
Serratia phage Muldoon,256
Serratia phage MyoSmar,105
Serratia phage PS2,275
Serratia phage Parlo,87
Serratia phage PhiZZ30,267
Serratia phage SM9-3Y,48
Serratia phage X20,277
Serratia phage phiMAM1,198
Serratia phage vB-Sru-IME250,193
Serratia phage vB_SmaA_3M,201
Shewanella phage Spp001,67
Shewanella phage SppYZU05,69
Shewanella sp. phage 1/4,235
Shewanella sp. phage 1/40,236
Shewanella sp. phage 1/41,69
Shewanella sp. phage 1/44,75
Shewanella sp. phage 3/49,70
Shigella phage 75/02 Stx,76
Shigella phage Ag3,216
Shigella phage Buco,53
Shigella phage CM8,269
Shigella phage DS8,79
Shigella phage EP23,57
Shigella phage JK16,84
Shigella phage JK45,273
Shigella phage MK-13,207
Shigella phage POCJ13,79
Shigella phage SFN6B,49
Shigella phage SFPH2,49
Shigella phage SH6,82
Shigella phage SH7,265
Shigella phage SHBML-50-1,265
Shigella phage SHFML-11,269
Shigella phage SHFML-26,269
Shigella phage SHSML-45,139
Shigella phage SHSML-52-1,269
Shigella phage SP18,284
Shigella phage SSP1,176
Shigella phage Sd1,73
Shigella phage Sf11 SMD-2017,80
Shigella phage Sf12,74
Shigella phage Sf13,132
Shigella phage Sf14,131
Shigella phage Sf17,138
Shigella phage Sf21,266
Shigella phage Sf22,267
Shigella phage Sf23,271
Shigella phage Sf24,271
Shigella phage SfII,58
Shigella phage SfIV,54
Shigella phage SfMu,55
Shigella phage Sfin-1,81
Shigella phage Shf125875,267
Shigella phage Shfl2,265
Shigella phage Ss-VASD,74
Shigella phage VB_Ship_A7,43
Shigella phage pSb-1,103
Shigella phage pSf-1,94
Shigella phage pSf-2,83
Shigella phage pSs-1,266
Shigella phage phi25-307,266
Shigella phage vB_SflS-ISF001,78
Shigella phage vB_SsoS-ISF002,76
Shigella phage vB_SsoS_008,83
Shigella virus 2019SD1,76
Shigella virus Sf6,66
Shigella virus Sfin-3,84
Shigella virus Shfl1,80
Silicibacter phage DSS3phi2,81
Sinorhizobium phage PBC5,60
Sinorhizobium phage ort11,103
Sinorhizobium phage phiLM21,72
Sinorhizobium phage phiM12,377
Sinorhizobium phage phiM7,361
Sinorhizobium phage phiM9,271
Sinorhizobium phage phiN3,402
Sodalis phage SO1,59
Sodalis phage phiSG1,47
Sphingobium phage Lacusarx,196
Sphingomonas phage PAU,295
Sphingomonas phage Scott,51
Spiroplasma phage C74,13
Spiroplasma phage R8A2B,12
Spiroplasma phage SVTS2,13
Spiroplasma virus SkV1CR23x,13
Spiroplasma virus SpV4,9
Staphylococcus phage 23MRA,66
Staphylococcus phage 2638A,57
Staphylococcus phage 3 AJ-2017,64
Staphylococcus phage 3MRA,66
Staphylococcus phage 66,27
Staphylococcus phage 676Z,233
Staphylococcus phage 6ec,142
Staphylococcus phage 812,221
Staphylococcus phage A3R,212
Staphylococcus phage A5W,232
Staphylococcus phage Andhra,20
Staphylococcus phage B166,64
Staphylococcus phage B236,67
Staphylococcus phage BP39,20
Staphylococcus phage CNPx,69
Staphylococcus phage CSA13,18
Staphylococcus phage DW2,62
Staphylococcus phage Fi200W,233
Staphylococcus phage G15,214
Staphylococcus phage GRCS,21
Staphylococcus phage HSA84,60
Staphylococcus phage Henu2,62
Staphylococcus phage IME-SA1,209
Staphylococcus phage IME-SA118,204
Staphylococcus phage IME-SA119,209
Staphylococcus phage IME-SA2,212
Staphylococcus phage IME-SA4,62
Staphylococcus phage IME1348_01,63
Staphylococcus phage IME1361_01,67
Staphylococcus phage ISP,215
Staphylococcus phage JD007,217
Staphylococcus phage JS01,66
Staphylococcus phage LH1,57
Staphylococcus phage LSA2366,21
Staphylococcus phage MCE-2014,204
Staphylococcus phage MSA6,232
Staphylococcus phage P108,226
Staphylococcus phage P1105,69
Staphylococcus phage P240,67
Staphylococcus phage P282,68
Staphylococcus phage P4W,232
Staphylococcus phage P630,64
Staphylococcus phage P68,22
Staphylococcus phage P954,69
Staphylococcus phage PSa3,20
Staphylococcus phage PT1028,22
Staphylococcus phage PVL,62
Staphylococcus phage Pabna,21
Staphylococcus phage Portland,19
Staphylococcus phage ROSA,74
Staphylococcus phage S24-1,21
Staphylococcus phage S25-3,206
Staphylococcus phage S25-4,184
Staphylococcus phage SA1,109
Staphylococcus phage SA1014ruMSSAST7,64
Staphylococcus phage SA12,58
Staphylococcus phage SA13,62
Staphylococcus phage SA137ruMSSAST121PVL,64
Staphylococcus phage SA345ruMSSAST8,64
Staphylococcus phage SA46-CL1,19
Staphylococcus phage SA5,198
Staphylococcus phage SA7,53
Staphylococcus phage SA75,65
Staphylococcus phage SA780ruMSSAST101,65
Staphylococcus phage SA97,54
Staphylococcus phage SAP-2,20
Staphylococcus phage SAP11,63
Staphylococcus phage SAP33,64
Staphylococcus phage SCH1,21
Staphylococcus phage SH-St 15644,64
Staphylococcus phage SLPW,20
Staphylococcus phage SMSAP5,42
Staphylococcus phage SN8,69
Staphylococcus phage SP120,70
Staphylococcus phage SP197,70
Staphylococcus phage SP276,70
Staphylococcus phage SP5,63
Staphylococcus phage SPbeta-like,156
Staphylococcus phage Sb1,168
Staphylococcus phage Sebago,70
Staphylococcus phage SpT152,68
Staphylococcus phage SpaA1,63
Staphylococcus phage St 134,21
Staphylococcus phage StB12,74
Staphylococcus phage StB20,65
Staphylococcus phage StB20-like,59
Staphylococcus phage StB27,53
Staphylococcus phage Staph1N,232
Staphylococcus phage Stau2,177
Staphylococcus phage StauST398-1,69
Staphylococcus phage StauST398-2,62
Staphylococcus phage StauST398-3,69
Staphylococcus phage StauST398-4,65
Staphylococcus phage StauST398-5,65
Staphylococcus phage TEM123,43
Staphylococcus phage TEM126,53
Staphylococcus phage Team1,217
Staphylococcus phage UPMK_2,62
Staphylococcus phage YMC/09/04/R1988,62
Staphylococcus phage phi2958PVL,60
Staphylococcus phage phi5967PVL,42
Staphylococcus phage phi7247PVL,42
Staphylococcus phage phi7401PVL,44
Staphylococcus phage phiBU01,46
Staphylococcus phage phiIBB-SEP1,200
Staphylococcus phage phiIPLA-C1C,203
Staphylococcus phage phiIPLA-RODI,213
Staphylococcus phage phiJB,70
Staphylococcus phage phiN315,65
Staphylococcus phage phiNM3,65
Staphylococcus phage phiPVL-CN125,65
Staphylococcus phage phiRS7,62
Staphylococcus phage phiSA12,207
Staphylococcus phage phiSA_BS1,200
Staphylococcus phage phiSA_BS2,209
Staphylococcus phage phiSP44-1,63
Staphylococcus phage phiSa119,68
Staphylococcus phage phiSa2wa_st1,65
Staphylococcus phage phiSa2wa_st121mssa,65
Staphylococcus phage phiSa2wa_st22,53
Staphylococcus phage phiSa2wa_st30,65
Staphylococcus phage phiSa2wa_st5,77
Staphylococcus phage phiSa2wa_st78,67
Staphylococcus phage tp310-1,59
Staphylococcus phage tp310-2,67
Staphylococcus phage tp310-3,58
Staphylococcus phage vB_SauM_Remus,174
Staphylococcus phage vB_SauM_Romulus,164
Staphylococcus phage vB_SauP_EBHT,20
Staphylococcus phage vB_SauP_phiAGO1.3,20
Staphylococcus phage vB_SauS-SAP27,67
Staphylococcus phage vB_SauS-phiIPLA88,60
Staphylococcus phage vB_SauS_JS02,67
Staphylococcus phage vB_SauS_fPfSau02,68
Staphylococcus phage vB_SauS_phi2,61
Staphylococcus phage vB_SepS_SEP9,129
Staphylococcus phage vB_SpsM_WIS42,72
Staphylococcus phage vB_SpsS_QT1,60
Staphylococcus phage vB_SscM-1,203
Staphylococcus prophage phiPV83,65
Staphylococcus virus 108PVL,59
Staphylococcus virus 11,53
Staphylococcus virus 13,49
Staphylococcus virus 187,77
Staphylococcus virus 29,67
Staphylococcus virus 37,70
Staphylococcus virus 3a,67
Staphylococcus virus 42e,79
Staphylococcus virus 44AHJD,21
Staphylococcus virus 47,65
Staphylococcus virus 52a,60
Staphylococcus virus 53,74
Staphylococcus virus 55,77
Staphylococcus virus 69,69
Staphylococcus virus 71,67
Staphylococcus virus 77,69
Staphylococcus virus 80,61
Staphylococcus virus 80alpha,73
Staphylococcus virus 85,71
Staphylococcus virus 88,66
Staphylococcus virus 92,64
Staphylococcus virus 96,74
Staphylococcus virus B122,68
Staphylococcus virus Baq_Sau1,67
Staphylococcus virus CNPH82,65
Staphylococcus virus EW,77
Staphylococcus virus G1,214
Staphylococcus virus IPLA35,62
Staphylococcus virus IPLA5,66
Staphylococcus virus IPLA7,59
Staphylococcus virus K,233
Staphylococcus virus PH15,68
Staphylococcus virus SA11,186
Staphylococcus virus SAP26,63
Staphylococcus virus Twort,195
Staphylococcus virus X2,77
Staphylococcus virus phi12,49
Staphylococcus virus phiETA,66
Staphylococcus virus phiETA2,69
Staphylococcus virus phiETA3,68
Staphylococcus virus phiMR11,67
Staphylococcus virus phiMR25,70
Staphylococcus virus phiNM1,64
Staphylococcus virus phiNM2,66
Staphylococcus virus phiNM4,68
Staphylococcus virus phiSLT,61
Stenotrophomonas phage IME-SM1,202
Stenotrophomonas phage IME13,178
Stenotrophomonas phage IME15,45
Stenotrophomonas phage Mendera,286
Stenotrophomonas phage Moby,271
Stenotrophomonas phage PSH1,7
Stenotrophomonas phage Pokken,93
Stenotrophomonas phage S1,48
Stenotrophomonas phage SMA6,10
Stenotrophomonas phage SMA7,10
Stenotrophomonas phage SMA9,7
Stenotrophomonas phage Smp131,46
Stenotrophomonas phage YB07,257
Stenotrophomonas phage phiSHP2,9
Stenotrophomonas phage vB_SmaS-DLP_2,58
Stenotrophomonas phage vB_SmaS_DLP_5,149
Streptococcus phage 20617,62
Streptococcus phage 315.1,56
Streptococcus phage 315.2,60
Streptococcus phage 315.3,52
Streptococcus phage 315.4,64
Streptococcus phage 315.5,55
Streptococcus phage 315.6,51
Streptococcus phage 5093,48
Streptococcus phage A25,46
Streptococcus phage APCM01,37
Streptococcus phage CP-7,28
Streptococcus phage Cp1,25
Streptococcus phage DCC1738,56
Streptococcus phage Dp-1,72
Streptococcus phage EJ-1,73
Streptococcus phage IC1,49
Streptococcus phage K13,53
Streptococcus phage M102,41
Streptococcus phage M102AD,40
Streptococcus phage MM1,53
Streptococcus phage P9,53
Streptococcus phage PH10,54
Streptococcus phage PH15,60
Streptococcus phage SM1,56
Streptococcus phage SMP,48
Streptococcus phage SPQS1,104
Streptococcus phage SpSL1,50
Streptococcus phage Str-PAP-1,57
Streptococcus phage T12,65
Streptococcus phage TP-778L,52
Streptococcus phage TP-J34,60
Streptococcus phage YMC-2011,55
Streptococcus phage phi3396,64
Streptococcus phage phiARI0004,48
Streptococcus phage phiARI0031,51
Streptococcus phage phiARI0131-1,53
Streptococcus phage phiARI0131-2,37
Streptococcus phage phiARI0460-1,51
Streptococcus phage phiARI0462,51
Streptococcus phage phiARI0468-1,48
Streptococcus phage phiARI0468-2,49
Streptococcus phage phiARI0468-4,49
Streptococcus phage phiARI0746,42
Streptococcus phage phiARI0923,35
Streptococcus phage phiBHN167,49
Streptococcus phage phiNJ2,55
Streptococcus virus 2972,44
Streptococcus virus 7201,46
Streptococcus virus 858,46
Streptococcus virus 9871,49
Streptococcus virus 9872,49
Streptococcus virus 9873,48
Streptococcus virus 9874,48
Streptococcus virus ALQ132,44
Streptococcus virus C1,20
Streptococcus virus DT1,45
Streptococcus virus O1205,57
Streptococcus virus Sfi11,51
Streptococcus virus Sfi19,45
Streptococcus virus Sfi21,50
Streptococcus virus phiAbc2,48
Streptomyces phage Aaronocolus,73
Streptomyces phage AbbeyMikolon,59
Streptomyces phage Alsaber,76
Streptomyces phage Alvy,89
Streptomyces phage Amela,75
Streptomyces phage Amethyst,79
Streptomyces phage Annadreamy,229
Streptomyces phage Attoomi,53
Streptomyces phage Austintatious,53
Streptomyces phage BRock,188
Streptomyces phage BillNye,217
Streptomyces phage Bing,87
Streptomyces phage Blueeyedbeauty,240
Streptomyces phage Bmoc,235
Streptomyces phage Braelyn,228
Streptomyces phage Caelum,84
Streptomyces phage Caliburn,72
Streptomyces phage Celia,77
Streptomyces phage Comrade,229
Streptomyces phage Danzina,76
Streptomyces phage Darolandstone,55
Streptomyces phage Daubenski,226
Streptomyces phage Daudau,83
Streptomyces phage Diane,79
Streptomyces phage DrGrey,82
Streptomyces phage EGole,228
Streptomyces phage Endor1,75
Streptomyces phage Endor2,74
Streptomyces phage Evy,226
Streptomyces phage FlowerPower,66
Streptomyces phage Forthebois,36
Streptomyces phage Gilson,231
Streptomyces phage Goby,76
Streptomyces phage Hank144,78
Streptomyces phage Hiyaa,124
Streptomyces phage Hydra,76
Streptomyces phage Ididsumtinwong,55
Streptomyces phage Immanuel3,62
Streptomyces phage Issmi,79
Streptomyces phage Izzy,75
Streptomyces phage JXY1,72
Streptomyces phage Janus,78
Streptomyces phage Jay2Jay,235
Streptomyces phage Joe,81
Streptomyces phage Karimac,241
Streptomyces phage Lannister,73
Streptomyces phage Lika,75
Streptomyces phage Lilbooboo,55
Streptomyces phage Lorelei,75
Streptomyces phage LukeCage,248
Streptomyces phage Manuel,63
Streptomyces phage Mildred21,234
Streptomyces phage Nanodon,75
Streptomyces phage NootNoot,221
Streptomyces phage Omar,80
Streptomyces phage Paedore,84
Streptomyces phage PapayaSalad,54
Streptomyces phage Paradiddles,216
Streptomyces phage Peebs,226
Streptomyces phage Picard,56
Streptomyces phage R4,86
Streptomyces phage Raleigh,53
Streptomyces phage Rima,87
Streptomyces phage Rowa,62
Streptomyces phage SF1,52
Streptomyces phage SF3,90
Streptomyces phage SV1,55
Streptomyces phage Saftant,74
Streptomyces phage Salutena,90
Streptomyces phage Samisti12,226
Streptomyces phage Scap1,56
Streptomyces phage Sentinel,81
Streptomyces phage Sitrop,77
Streptomyces phage Spernnie,83
Streptomyces phage StarPlatinum,251
Streptomyces phage Sujidade,77
Streptomyces phage TP1604,71
Streptomyces phage Tefunt,81
Streptomyces phage Thestral,82
Streptomyces phage VWB,61
Streptomyces phage Vash,54
Streptomyces phage WRightOn,64
Streptomyces phage Werner,73
Streptomyces phage WheeHeim,36
Streptomyces phage Wofford,236
Streptomyces phage YDN12,70
Streptomyces phage Yaboi,242
Streptomyces phage Yasdnil,73
Streptomyces phage Yosif,78
Streptomyces phage Zemlya,76
Streptomyces phage mu1/6,52
Streptomyces phage phiCAM,72
Streptomyces phage phiELB20,81
Streptomyces phage phiHau3,72
Streptomyces phage phiSAJS1,76
Streptomyces phage phiSASD1,43
Streptomyces virus TG1,54
Streptomyces virus phiBT1,55
Streptomyces virus phiC31,54
Stx converting phage vB_EcoS_P27,88
Stx converting phage vB_EcoS_ST2-8624,87
Stx1 converting phage AU5Stx1,85
Stx1 converting phage AU6Stx1,75
Stx2-converting phage 1717,77
Stx2-converting phage 86,81
Stx2-converting phage Stx2a_F451,84
Stx2-converting phage Stx2a_WGPS2,66
Stx2-converting phage Stx2a_WGPS6,78
Stx2-converting phage Stx2a_WGPS8,78
Stx2-converting phage Stx2a_WGPS9,70
Stygiolobus rod-shaped virus,37
Sulfitobacter phage EE36phi1,79
Sulfitobacter phage NYA-2014a,71
Sulfitobacter phage pCB2047-A,72
Sulfitobacter phage pCB2047-C,73
Sulfitobacter phage phiCB2047-B,75
Sulfolobales Beppu filamentous virus 2,68
Sulfolobales Beppu filamentous virus 3,54
Sulfolobales Mexican fusellovirus 1,24
Sulfolobales Mexican rudivirus 1,37
Sulfolobales Virus YNP2,60
Sulfolobales virus YNP1,71
Sulfolobus ellipsoid virus 1,38
Sulfolobus filamentous virus 1,66
Sulfolobus islandicus filamentous virus,73
Sulfolobus islandicus rod-shaped virus 1,45
Sulfolobus islandicus rod-shaped virus 10,49
Sulfolobus islandicus rod-shaped virus 11,50
Sulfolobus islandicus rod-shaped virus 2,54
Sulfolobus islandicus rod-shaped virus 4,54
Sulfolobus islandicus rod-shaped virus 5,57
Sulfolobus islandicus rod-shaped virus 6,56
Sulfolobus islandicus rod-shaped virus 7,52
Sulfolobus islandicus rod-shaped virus 8,61
Sulfolobus islandicus rod-shaped virus 9,58
Sulfolobus islandicus rudivirus 3,45
Sulfolobus monocaudavirus SMV1,51
Sulfolobus monocaudavirus SMV2,65
Sulfolobus monocaudavirus SMV3,87
Sulfolobus monocaudavirus SMV4,68
Sulfolobus polyhedral virus 1,45
Sulfolobus polyhedral virus 2,46
Sulfolobus spindle-shaped virus 1,31
Sulfolobus spindle-shaped virus 2,34
Sulfolobus spindle-shaped virus 4,34
Sulfolobus spindle-shaped virus 5,34
Sulfolobus spindle-shaped virus 6,33
Sulfolobus spindle-shaped virus 7,33
Sulfolobus turreted icosahedral virus 1,36
Sulfolobus turreted icosahedral virus 2,34
Sulfolobus virus Kamchatka 1,31
Sulfolobus virus Ragged Hills,37
Sulfolobus virus STSV1,74
Sulfolobus virus STSV2,75
Synechococcus T7-like phage S-TIP37,56
Synechococcus phage ACG-2014b,650
Synechococcus phage ACG-2014c,225
